	Plate	Well	Well Number	Original Gene Target	Frames	Plate_Map_Name	Gene_Replicate	Site	DNA
1781	LT0116_47	P21	381	COPB	40	LT0116_47_381	1	1	LT0116_47/LT0116_47_381_40.tif
1782	LT0116_47	P24	384	COPB	62	LT0116_47_384	1	1	LT0116_47/LT0116_47_384_62.tif
1783	LT0117_05	A4	4	ENSG00000149503	45	LT0117_05_4	1	1	LT0117_05/LT0117_05_4_45.tif
1784	LT0117_05	C1	49	ENSG00000149503	55	LT0117_05_49	1	1	LT0117_05/LT0117_05_49_55.tif
1785	LT0117_05	C4	52	ENSG00000149503	49	LT0117_05_52	1	1	LT0117_05/LT0117_05_52_49.tif
1786	LT0117_05	N21	333	COPB	32	LT0117_05_333	1	1	LT0117_05/LT0117_05_333_32.tif
1787	LT0117_05	N24	336	COPB	37	LT0117_05_336	1	1	LT0117_05/LT0117_05_336_37.tif
1788	LT0117_05	P21	381	COPB	59	LT0117_05_381	1	1	LT0117_05/LT0117_05_381_59.tif
1789	LT0117_05	P24	384	COPB	42	LT0117_05_384	1	1	LT0117_05/LT0117_05_384_42.tif
1790	LT0117_06	A4	4	ENSG00000149503	51	LT0117_06_4	1	1	LT0117_06/LT0117_06_4_51.tif
1791	LT0117_06	C1	49	ENSG00000149503	45	LT0117_06_49	1	1	LT0117_06/LT0117_06_49_45.tif
1792	LT0117_06	C4	52	ENSG00000149503	40	LT0117_06_52	1	1	LT0117_06/LT0117_06_52_40.tif
1793	LT0117_06	N21	333	COPB	41	LT0117_06_333	1	1	LT0117_06/LT0117_06_333_41.tif
1794	LT0117_06	N24	336	COPB	34	LT0117_06_336	1	1	LT0117_06/LT0117_06_336_34.tif
1795	LT0117_06	P21	381	COPB	48	LT0117_06_381	1	1	LT0117_06/LT0117_06_381_48.tif
1796	LT0117_06	P24	384	COPB	46	LT0117_06_384	1	1	LT0117_06/LT0117_06_384_46.tif
1797	LT0117_15	A4	4	ENSG00000149503	34	LT0117_15_4	1	1	LT0117_15/LT0117_15_4_34.tif
1798	LT0117_15	C1	49	ENSG00000149503	46	LT0117_15_49	1	1	LT0117_15/LT0117_15_49_46.tif
1799	LT0117_15	C4	52	ENSG00000149503	37	LT0117_15_52	1	1	LT0117_15/LT0117_15_52_37.tif
1800	LT0117_15	N21	333	COPB	61	LT0117_15_333	1	1	LT0117_15/LT0117_15_333_61.tif
1801	LT0117_15	N24	336	COPB	41	LT0117_15_336	1	1	LT0117_15/LT0117_15_336_41.tif
1802	LT0117_15	P21	381	COPB	36	LT0117_15_381	1	1	LT0117_15/LT0117_15_381_36.tif
1803	LT0117_15	P24	384	COPB	51	LT0117_15_384	1	1	LT0117_15/LT0117_15_384_51.tif
1804	LT0117_18	A4	4	ENSG00000149503	56	LT0117_18_4	1	1	LT0117_18/LT0117_18_4_56.tif
1805	LT0117_18	C1	49	ENSG00000149503	58	LT0117_18_49	1	1	LT0117_18/LT0117_18_49_58.tif
1806	LT0117_18	N21	333	COPB	53	LT0117_18_333	1	1	LT0117_18/LT0117_18_333_53.tif
1807	LT0117_18	N24	336	COPB	44	LT0117_18_336	1	1	LT0117_18/LT0117_18_336_44.tif
1808	LT0117_18	P21	381	COPB	55	LT0117_18_381	1	1	LT0117_18/LT0117_18_381_55.tif
1809	LT0117_18	P24	384	COPB	57	LT0117_18_384	1	1	LT0117_18/LT0117_18_384_57.tif
1810	LT0118_01	A4	4	ENSG00000149503	45	LT0118_01_4	1	1	LT0118_01/LT0118_01_4_45.tif
1811	LT0118_01	C1	49	ENSG00000149503	46	LT0118_01_49	1	1	LT0118_01/LT0118_01_49_46.tif
1812	LT0118_01	C4	52	ENSG00000149503	35	LT0118_01_52	1	1	LT0118_01/LT0118_01_52_35.tif
1813	LT0118_01	N21	333	COPB	47	LT0118_01_333	1	1	LT0118_01/LT0118_01_333_47.tif
1814	LT0118_01	N24	336	COPB	57	LT0118_01_336	1	1	LT0118_01/LT0118_01_336_57.tif
1815	LT0118_01	P21	381	COPB	50	LT0118_01_381	1	1	LT0118_01/LT0118_01_381_50.tif
1816	LT0118_01	P24	384	COPB	62	LT0118_01_384	1	1	LT0118_01/LT0118_01_384_62.tif
1817	LT0118_23	A4	4	ENSG00000149503	40	LT0118_23_4	1	1	LT0118_23/LT0118_23_4_40.tif
1818	LT0118_23	C1	49	ENSG00000149503	50	LT0118_23_49	1	1	LT0118_23/LT0118_23_49_50.tif
1819	LT0118_23	C4	52	ENSG00000149503	55	LT0118_23_52	1	1	LT0118_23/LT0118_23_52_55.tif
1820	LT0118_23	N21	333	COPB	49	LT0118_23_333	1	1	LT0118_23/LT0118_23_333_49.tif
1821	LT0118_23	N24	336	COPB	55	LT0118_23_336	1	1	LT0118_23/LT0118_23_336_55.tif
1822	LT0118_23	P21	381	COPB	54	LT0118_23_381	1	1	LT0118_23/LT0118_23_381_54.tif
1823	LT0118_23	P24	384	COPB	51	LT0118_23_384	1	1	LT0118_23/LT0118_23_384_51.tif
1824	LT0118_26	A4	4	ENSG00000149503	45	LT0118_26_4	1	1	LT0118_26/LT0118_26_4_45.tif
1825	LT0118_26	C1	49	ENSG00000149503	37	LT0118_26_49	1	1	LT0118_26/LT0118_26_49_37.tif
1826	LT0118_26	C4	52	ENSG00000149503	51	LT0118_26_52	1	1	LT0118_26/LT0118_26_52_51.tif
1827	LT0118_26	N21	333	COPB	58	LT0118_26_333	1	1	LT0118_26/LT0118_26_333_58.tif
1828	LT0118_26	N24	336	COPB	54	LT0118_26_336	1	1	LT0118_26/LT0118_26_336_54.tif
1829	LT0118_26	P21	381	COPB	52	LT0118_26_381	1	1	LT0118_26/LT0118_26_381_52.tif
1830	LT0118_26	P24	384	COPB	36	LT0118_26_384	1	1	LT0118_26/LT0118_26_384_36.tif
1831	LT0119_07	A4	4	ENSG00000149503	35	LT0119_07_4	1	1	LT0119_07/LT0119_07_4_35.tif
1832	LT0119_07	C1	49	ENSG00000149503	54	LT0119_07_49	1	1	LT0119_07/LT0119_07_49_54.tif
1833	LT0119_07	C4	52	ENSG00000149503	45	LT0119_07_52	1	1	LT0119_07/LT0119_07_52_45.tif
1834	LT0119_07	N21	333	COPB	38	LT0119_07_333	1	1	LT0119_07/LT0119_07_333_38.tif
1835	LT0119_07	N24	336	COPB	33	LT0119_07_336	1	1	LT0119_07/LT0119_07_336_33.tif
1836	LT0119_07	P21	381	COPB	44	LT0119_07_381	1	1	LT0119_07/LT0119_07_381_44.tif
1837	LT0119_07	P24	384	COPB	41	LT0119_07_384	1	1	LT0119_07/LT0119_07_384_41.tif
1838	LT0119_13	A4	4	ENSG00000149503	57	LT0119_13_4	1	1	LT0119_13/LT0119_13_4_57.tif
1839	LT0119_13	C1	49	ENSG00000149503	55	LT0119_13_49	1	1	LT0119_13/LT0119_13_49_55.tif
1840	LT0119_13	C4	52	ENSG00000149503	62	LT0119_13_52	1	1	LT0119_13/LT0119_13_52_62.tif
1841	LT0119_13	N21	333	COPB	48	LT0119_13_333	1	1	LT0119_13/LT0119_13_333_48.tif
1842	LT0119_13	N24	336	COPB	54	LT0119_13_336	1	1	LT0119_13/LT0119_13_336_54.tif
1843	LT0119_13	P21	381	COPB	32	LT0119_13_381	1	1	LT0119_13/LT0119_13_381_32.tif
1844	LT0119_13	P24	384	COPB	44	LT0119_13_384	1	1	LT0119_13/LT0119_13_384_44.tif
1845	LT0119_14	A4	4	ENSG00000149503	57	LT0119_14_4	1	1	LT0119_14/LT0119_14_4_57.tif
1846	LT0119_14	C1	49	ENSG00000149503	52	LT0119_14_49	1	1	LT0119_14/LT0119_14_49_52.tif
1847	LT0119_14	C4	52	ENSG00000149503	46	LT0119_14_52	1	1	LT0119_14/LT0119_14_52_46.tif
1848	LT0119_14	N21	333	COPB	48	LT0119_14_333	1	1	LT0119_14/LT0119_14_333_48.tif
1849	LT0119_14	N24	336	COPB	55	LT0119_14_336	1	1	LT0119_14/LT0119_14_336_55.tif
1850	LT0119_14	P21	381	COPB	32	LT0119_14_381	1	1	LT0119_14/LT0119_14_381_32.tif
1851	LT0119_14	P24	384	COPB	42	LT0119_14_384	1	1	LT0119_14/LT0119_14_384_42.tif
1852	LT0120_06	A4	4	ENSG00000149503	42	LT0120_06_4	1	1	LT0120_06/LT0120_06_4_42.tif
1853	LT0120_06	C1	49	ENSG00000149503	33	LT0120_06_49	1	1	LT0120_06/LT0120_06_49_33.tif
1854	LT0120_06	C4	52	ENSG00000149503	33	LT0120_06_52	1	1	LT0120_06/LT0120_06_52_33.tif
1855	LT0120_06	N21	333	COPB	31	LT0120_06_333	1	1	LT0120_06/LT0120_06_333_31.tif
1856	LT0120_06	N24	336	COPB	57	LT0120_06_336	1	1	LT0120_06/LT0120_06_336_57.tif
1857	LT0120_06	P21	381	COPB	50	LT0120_06_381	1	1	LT0120_06/LT0120_06_381_50.tif
1858	LT0120_06	P24	384	COPB	57	LT0120_06_384	1	1	LT0120_06/LT0120_06_384_57.tif
1859	LT0120_07	A4	4	ENSG00000149503	57	LT0120_07_4	1	1	LT0120_07/LT0120_07_4_57.tif
1860	LT0120_07	C1	49	ENSG00000149503	50	LT0120_07_49	1	1	LT0120_07/LT0120_07_49_50.tif
1861	LT0120_07	C4	52	ENSG00000149503	51	LT0120_07_52	1	1	LT0120_07/LT0120_07_52_51.tif
1862	LT0120_07	N21	333	COPB	54	LT0120_07_333	1	1	LT0120_07/LT0120_07_333_54.tif
1863	LT0120_07	N24	336	COPB	38	LT0120_07_336	1	1	LT0120_07/LT0120_07_336_38.tif
1864	LT0120_07	P21	381	COPB	61	LT0120_07_381	1	1	LT0120_07/LT0120_07_381_61.tif
1865	LT0120_07	P24	384	COPB	34	LT0120_07_384	1	1	LT0120_07/LT0120_07_384_34.tif
1866	LT0120_09	A4	4	ENSG00000149503	62	LT0120_09_4	1	1	LT0120_09/LT0120_09_4_62.tif
1867	LT0120_09	C1	49	ENSG00000149503	46	LT0120_09_49	1	1	LT0120_09/LT0120_09_49_46.tif
1868	LT0120_09	C4	52	ENSG00000149503	59	LT0120_09_52	1	1	LT0120_09/LT0120_09_52_59.tif
1869	LT0120_09	N21	333	COPB	43	LT0120_09_333	1	1	LT0120_09/LT0120_09_333_43.tif
1870	LT0120_09	N24	336	COPB	45	LT0120_09_336	1	1	LT0120_09/LT0120_09_336_45.tif
1871	LT0120_09	P21	381	COPB	54	LT0120_09_381	1	1	LT0120_09/LT0120_09_381_54.tif
1872	LT0120_09	P24	384	COPB	37	LT0120_09_384	1	1	LT0120_09/LT0120_09_384_37.tif
1873	LT0121_09	A4	4	ENSG00000149503	36	LT0121_09_4	1	1	LT0121_09/LT0121_09_4_36.tif
1874	LT0121_09	C1	49	ENSG00000149503	54	LT0121_09_49	1	1	LT0121_09/LT0121_09_49_54.tif
1875	LT0121_09	C4	52	ENSG00000149503	59	LT0121_09_52	1	1	LT0121_09/LT0121_09_52_59.tif
1876	LT0121_09	N21	333	COPB	33	LT0121_09_333	1	1	LT0121_09/LT0121_09_333_33.tif
1877	LT0121_09	N24	336	COPB	54	LT0121_09_336	1	1	LT0121_09/LT0121_09_336_54.tif
1878	LT0121_09	P21	381	COPB	52	LT0121_09_381	1	1	LT0121_09/LT0121_09_381_52.tif
1879	LT0121_09	P24	384	COPB	41	LT0121_09_384	1	1	LT0121_09/LT0121_09_384_41.tif
1880	LT0121_37	A4	4	ENSG00000149503	46	LT0121_37_4	1	1	LT0121_37/LT0121_37_4_46.tif
1881	LT0121_37	C1	49	ENSG00000149503	52	LT0121_37_49	1	1	LT0121_37/LT0121_37_49_52.tif
1882	LT0121_37	C4	52	ENSG00000149503	45	LT0121_37_52	1	1	LT0121_37/LT0121_37_52_45.tif
1883	LT0121_37	N21	333	COPB	55	LT0121_37_333	1	1	LT0121_37/LT0121_37_333_55.tif
1884	LT0121_37	N24	336	COPB	54	LT0121_37_336	1	1	LT0121_37/LT0121_37_336_54.tif
1885	LT0121_37	P21	381	COPB	32	LT0121_37_381	1	1	LT0121_37/LT0121_37_381_32.tif
1886	LT0121_37	P24	384	COPB	51	LT0121_37_384	1	1	LT0121_37/LT0121_37_384_51.tif
1887	LT0121_41	A4	4	ENSG00000149503	42	LT0121_41_4	1	1	LT0121_41/LT0121_41_4_42.tif
1888	LT0121_41	C1	49	ENSG00000149503	43	LT0121_41_49	1	1	LT0121_41/LT0121_41_49_43.tif
1889	LT0121_41	C4	52	ENSG00000149503	46	LT0121_41_52	1	1	LT0121_41/LT0121_41_52_46.tif
1890	LT0121_41	N21	333	COPB	57	LT0121_41_333	1	1	LT0121_41/LT0121_41_333_57.tif
1891	LT0121_41	N24	336	COPB	49	LT0121_41_336	1	1	LT0121_41/LT0121_41_336_49.tif
1892	LT0121_41	P21	381	COPB	61	LT0121_41_381	1	1	LT0121_41/LT0121_41_381_61.tif
1893	LT0121_41	P24	384	COPB	44	LT0121_41_384	1	1	LT0121_41/LT0121_41_384_44.tif
1894	LT0122_04	A4	4	ENSG00000149503	32	LT0122_04_4	1	1	LT0122_04/LT0122_04_4_32.tif
1895	LT0122_04	C1	49	ENSG00000149503	51	LT0122_04_49	1	1	LT0122_04/LT0122_04_49_51.tif
1896	LT0122_04	C4	52	ENSG00000149503	59	LT0122_04_52	1	1	LT0122_04/LT0122_04_52_59.tif
1897	LT0122_04	N21	333	COPB	54	LT0122_04_333	1	1	LT0122_04/LT0122_04_333_54.tif
1898	LT0122_04	N24	336	COPB	37	LT0122_04_336	1	1	LT0122_04/LT0122_04_336_37.tif
1899	LT0122_04	P21	381	COPB	51	LT0122_04_381	1	1	LT0122_04/LT0122_04_381_51.tif
1900	LT0122_04	P24	384	COPB	32	LT0122_04_384	1	1	LT0122_04/LT0122_04_384_32.tif
1901	LT0122_11	A4	4	ENSG00000149503	50	LT0122_11_4	1	1	LT0122_11/LT0122_11_4_50.tif
1902	LT0122_11	C1	49	ENSG00000149503	45	LT0122_11_49	1	1	LT0122_11/LT0122_11_49_45.tif
1903	LT0122_11	C4	52	ENSG00000149503	58	LT0122_11_52	1	1	LT0122_11/LT0122_11_52_58.tif
1904	LT0122_11	N21	333	COPB	61	LT0122_11_333	1	1	LT0122_11/LT0122_11_333_61.tif
1905	LT0122_11	N24	336	COPB	31	LT0122_11_336	1	1	LT0122_11/LT0122_11_336_31.tif
1906	LT0122_11	P21	381	COPB	45	LT0122_11_381	1	1	LT0122_11/LT0122_11_381_45.tif
1907	LT0122_11	P24	384	COPB	32	LT0122_11_384	1	1	LT0122_11/LT0122_11_384_32.tif
1908	LT0122_38	A4	4	ENSG00000149503	51	LT0122_38_4	1	1	LT0122_38/LT0122_38_4_51.tif
1909	LT0122_38	C1	49	ENSG00000149503	43	LT0122_38_49	1	1	LT0122_38/LT0122_38_49_43.tif
1910	LT0122_38	C4	52	ENSG00000149503	47	LT0122_38_52	1	1	LT0122_38/LT0122_38_52_47.tif
1911	LT0122_38	N21	333	COPB	31	LT0122_38_333	1	1	LT0122_38/LT0122_38_333_31.tif
1912	LT0122_38	N24	336	COPB	44	LT0122_38_336	1	1	LT0122_38/LT0122_38_336_44.tif
1913	LT0122_38	P21	381	COPB	44	LT0122_38_381	1	1	LT0122_38/LT0122_38_381_44.tif
1914	LT0122_38	P24	384	COPB	58	LT0122_38_384	1	1	LT0122_38/LT0122_38_384_58.tif
1915	LT0122_51	A4	4	ENSG00000149503	61	LT0122_51_4	1	1	LT0122_51/LT0122_51_4_61.tif
1916	LT0122_51	C1	49	ENSG00000149503	49	LT0122_51_49	1	1	LT0122_51/LT0122_51_49_49.tif
1917	LT0122_51	C4	52	ENSG00000149503	35	LT0122_51_52	1	1	LT0122_51/LT0122_51_52_35.tif
1918	LT0122_51	N21	333	COPB	41	LT0122_51_333	1	1	LT0122_51/LT0122_51_333_41.tif
1919	LT0122_51	N24	336	COPB	44	LT0122_51_336	1	1	LT0122_51/LT0122_51_336_44.tif
1920	LT0122_51	P21	381	COPB	55	LT0122_51_381	1	1	LT0122_51/LT0122_51_381_55.tif
1921	LT0122_51	P24	384	COPB	45	LT0122_51_384	1	1	LT0122_51/LT0122_51_384_45.tif
1922	LT0122_55	A4	4	ENSG00000149503	38	LT0122_55_4	1	1	LT0122_55/LT0122_55_4_38.tif
1923	LT0122_55	C1	49	ENSG00000149503	34	LT0122_55_49	1	1	LT0122_55/LT0122_55_49_34.tif
1924	LT0122_55	C4	52	ENSG00000149503	58	LT0122_55_52	1	1	LT0122_55/LT0122_55_52_58.tif
1925	LT0122_55	N21	333	COPB	32	LT0122_55_333	1	1	LT0122_55/LT0122_55_333_32.tif
1926	LT0122_55	N24	336	COPB	41	LT0122_55_336	1	1	LT0122_55/LT0122_55_336_41.tif
1927	LT0122_55	P21	381	COPB	31	LT0122_55_381	1	1	LT0122_55/LT0122_55_381_31.tif
1928	LT0122_55	P24	384	COPB	36	LT0122_55_384	1	1	LT0122_55/LT0122_55_384_36.tif
1929	LT0123_13	A4	4	ENSG00000149503	57	LT0123_13_4	1	1	LT0123_13/LT0123_13_4_57.tif
1930	LT0123_13	C1	49	ENSG00000149503	43	LT0123_13_49	1	1	LT0123_13/LT0123_13_49_43.tif
1931	LT0123_13	C4	52	ENSG00000149503	54	LT0123_13_52	1	1	LT0123_13/LT0123_13_52_54.tif
1932	LT0123_13	N21	333	COPB	48	LT0123_13_333	1	1	LT0123_13/LT0123_13_333_48.tif
1933	LT0123_13	N24	336	COPB	41	LT0123_13_336	1	1	LT0123_13/LT0123_13_336_41.tif
1934	LT0123_13	P21	381	COPB	51	LT0123_13_381	1	1	LT0123_13/LT0123_13_381_51.tif
1935	LT0123_13	P24	384	COPB	45	LT0123_13_384	1	1	LT0123_13/LT0123_13_384_45.tif
1936	LT0123_29	A4	4	ENSG00000149503	55	LT0123_29_4	1	1	LT0123_29/LT0123_29_4_55.tif
1937	LT0123_29	C1	49	ENSG00000149503	35	LT0123_29_49	1	1	LT0123_29/LT0123_29_49_35.tif
1938	LT0123_29	C4	52	ENSG00000149503	49	LT0123_29_52	1	1	LT0123_29/LT0123_29_52_49.tif
1939	LT0123_29	N21	333	COPB	59	LT0123_29_333	1	1	LT0123_29/LT0123_29_333_59.tif
1940	LT0123_29	N24	336	COPB	48	LT0123_29_336	1	1	LT0123_29/LT0123_29_336_48.tif
1941	LT0123_29	P21	381	COPB	50	LT0123_29_381	1	1	LT0123_29/LT0123_29_381_50.tif
1942	LT0123_29	P24	384	COPB	46	LT0123_29_384	1	1	LT0123_29/LT0123_29_384_46.tif
1943	LT0123_32	A4	4	ENSG00000149503	48	LT0123_32_4	1	1	LT0123_32/LT0123_32_4_48.tif
1944	LT0123_32	C1	49	ENSG00000149503	60	LT0123_32_49	1	1	LT0123_32/LT0123_32_49_60.tif
1945	LT0123_32	C4	52	ENSG00000149503	38	LT0123_32_52	1	1	LT0123_32/LT0123_32_52_38.tif
1946	LT0123_32	N21	333	COPB	59	LT0123_32_333	1	1	LT0123_32/LT0123_32_333_59.tif
1947	LT0123_32	N24	336	COPB	38	LT0123_32_336	1	1	LT0123_32/LT0123_32_336_38.tif
1948	LT0123_32	P21	381	COPB	31	LT0123_32_381	1	1	LT0123_32/LT0123_32_381_31.tif
1949	LT0123_32	P24	384	COPB	54	LT0123_32_384	1	1	LT0123_32/LT0123_32_384_54.tif
1950	LT0124_06	A4	4	ENSG00000149503	33	LT0124_06_4	1	1	LT0124_06/LT0124_06_4_33.tif
1951	LT0124_06	C1	49	ENSG00000149503	57	LT0124_06_49	1	1	LT0124_06/LT0124_06_49_57.tif
1952	LT0124_06	C4	52	ENSG00000149503	50	LT0124_06_52	1	1	LT0124_06/LT0124_06_52_50.tif
1953	LT0124_06	N21	333	COPB	35	LT0124_06_333	1	1	LT0124_06/LT0124_06_333_35.tif
1954	LT0124_06	N24	336	COPB	47	LT0124_06_336	1	1	LT0124_06/LT0124_06_336_47.tif
1955	LT0124_06	P21	381	COPB	44	LT0124_06_381	1	1	LT0124_06/LT0124_06_381_44.tif
1956	LT0124_06	P24	384	COPB	35	LT0124_06_384	1	1	LT0124_06/LT0124_06_384_35.tif
1957	LT0124_08	A4	4	ENSG00000149503	61	LT0124_08_4	1	1	LT0124_08/LT0124_08_4_61.tif
1958	LT0124_08	C1	49	ENSG00000149503	51	LT0124_08_49	1	1	LT0124_08/LT0124_08_49_51.tif
1959	LT0124_08	C4	52	ENSG00000149503	51	LT0124_08_52	1	1	LT0124_08/LT0124_08_52_51.tif
1960	LT0124_08	N21	333	COPB	35	LT0124_08_333	1	1	LT0124_08/LT0124_08_333_35.tif
1961	LT0124_08	N24	336	COPB	33	LT0124_08_336	1	1	LT0124_08/LT0124_08_336_33.tif
1962	LT0124_08	P21	381	COPB	58	LT0124_08_381	1	1	LT0124_08/LT0124_08_381_58.tif
1963	LT0124_08	P24	384	COPB	49	LT0124_08_384	1	1	LT0124_08/LT0124_08_384_49.tif
1964	LT0124_19	A4	4	ENSG00000149503	35	LT0124_19_4	1	1	LT0124_19/LT0124_19_4_35.tif
1965	LT0124_19	C1	49	ENSG00000149503	62	LT0124_19_49	1	1	LT0124_19/LT0124_19_49_62.tif
1966	LT0124_19	C4	52	ENSG00000149503	43	LT0124_19_52	1	1	LT0124_19/LT0124_19_52_43.tif
1967	LT0124_19	N21	333	COPB	34	LT0124_19_333	1	1	LT0124_19/LT0124_19_333_34.tif
1968	LT0124_19	N24	336	COPB	31	LT0124_19_336	1	1	LT0124_19/LT0124_19_336_31.tif
1969	LT0124_19	P21	381	COPB	49	LT0124_19_381	1	1	LT0124_19/LT0124_19_381_49.tif
1970	LT0124_19	P24	384	COPB	50	LT0124_19_384	1	1	LT0124_19/LT0124_19_384_50.tif
1971	LT0125_02	A4	4	ENSG00000149503	36	LT0125_02_4	1	1	LT0125_02/LT0125_02_4_36.tif
1972	LT0125_02	C1	49	ENSG00000149503	32	LT0125_02_49	1	1	LT0125_02/LT0125_02_49_32.tif
1973	LT0125_02	C4	52	ENSG00000149503	31	LT0125_02_52	1	1	LT0125_02/LT0125_02_52_31.tif
1974	LT0125_02	N21	333	COPB	40	LT0125_02_333	1	1	LT0125_02/LT0125_02_333_40.tif
1975	LT0125_02	N24	336	COPB	62	LT0125_02_336	1	1	LT0125_02/LT0125_02_336_62.tif
1976	LT0125_02	P21	381	COPB	34	LT0125_02_381	1	1	LT0125_02/LT0125_02_381_34.tif
1977	LT0125_02	P24	384	COPB	55	LT0125_02_384	1	1	LT0125_02/LT0125_02_384_55.tif
1978	LT0125_03	A4	4	ENSG00000149503	59	LT0125_03_4	1	1	LT0125_03/LT0125_03_4_59.tif
1979	LT0125_03	C1	49	ENSG00000149503	37	LT0125_03_49	1	1	LT0125_03/LT0125_03_49_37.tif
1980	LT0125_03	C4	52	ENSG00000149503	42	LT0125_03_52	1	1	LT0125_03/LT0125_03_52_42.tif
1981	LT0125_03	N21	333	COPB	43	LT0125_03_333	1	1	LT0125_03/LT0125_03_333_43.tif
1982	LT0125_03	N24	336	COPB	42	LT0125_03_336	1	1	LT0125_03/LT0125_03_336_42.tif
1983	LT0125_03	P21	381	COPB	38	LT0125_03_381	1	1	LT0125_03/LT0125_03_381_38.tif
1984	LT0125_03	P24	384	COPB	61	LT0125_03_384	1	1	LT0125_03/LT0125_03_384_61.tif
1985	LT0125_41	A4	4	ENSG00000149503	47	LT0125_41_4	1	1	LT0125_41/LT0125_41_4_47.tif
1986	LT0125_41	C1	49	ENSG00000149503	55	LT0125_41_49	1	1	LT0125_41/LT0125_41_49_55.tif
1987	LT0125_41	C4	52	ENSG00000149503	31	LT0125_41_52	1	1	LT0125_41/LT0125_41_52_31.tif
1988	LT0125_41	N24	336	COPB	60	LT0125_41_336	1	1	LT0125_41/LT0125_41_336_60.tif
1989	LT0125_41	P21	381	COPB	51	LT0125_41_381	1	1	LT0125_41/LT0125_41_381_51.tif
1990	LT0125_41	P24	384	COPB	39	LT0125_41_384	1	1	LT0125_41/LT0125_41_384_39.tif
1991	LT0126_01	A4	4	ENSG00000149503	55	LT0126_01_4	1	1	LT0126_01/LT0126_01_4_55.tif
1992	LT0126_01	C1	49	ENSG00000149503	42	LT0126_01_49	1	1	LT0126_01/LT0126_01_49_42.tif
1993	LT0126_01	C4	52	ENSG00000149503	50	LT0126_01_52	1	1	LT0126_01/LT0126_01_52_50.tif
1994	LT0126_01	N21	333	COPB	41	LT0126_01_333	1	1	LT0126_01/LT0126_01_333_41.tif
1995	LT0126_01	N24	336	COPB	61	LT0126_01_336	1	1	LT0126_01/LT0126_01_336_61.tif
1996	LT0126_01	P21	381	COPB	48	LT0126_01_381	1	1	LT0126_01/LT0126_01_381_48.tif
1997	LT0126_01	P24	384	COPB	49	LT0126_01_384	1	1	LT0126_01/LT0126_01_384_49.tif
1998	LT0126_31	A4	4	ENSG00000149503	59	LT0126_31_4	1	1	LT0126_31/LT0126_31_4_59.tif
1999	LT0126_31	C1	49	ENSG00000149503	41	LT0126_31_49	1	1	LT0126_31/LT0126_31_49_41.tif
2000	LT0126_31	C4	52	ENSG00000149503	60	LT0126_31_52	1	1	LT0126_31/LT0126_31_52_60.tif
2001	LT0126_31	N21	333	COPB	38	LT0126_31_333	1	1	LT0126_31/LT0126_31_333_38.tif
2002	LT0126_31	N24	336	COPB	37	LT0126_31_336	1	1	LT0126_31/LT0126_31_336_37.tif
2003	LT0126_31	P21	381	COPB	38	LT0126_31_381	1	1	LT0126_31/LT0126_31_381_38.tif
2004	LT0126_31	P24	384	COPB	46	LT0126_31_384	1	1	LT0126_31/LT0126_31_384_46.tif
2005	LT0126_38	A4	4	ENSG00000149503	43	LT0126_38_4	1	1	LT0126_38/LT0126_38_4_43.tif
2006	LT0126_38	C1	49	ENSG00000149503	50	LT0126_38_49	1	1	LT0126_38/LT0126_38_49_50.tif
2007	LT0126_38	N21	333	COPB	31	LT0126_38_333	1	1	LT0126_38/LT0126_38_333_31.tif
2008	LT0126_38	N24	336	COPB	34	LT0126_38_336	1	1	LT0126_38/LT0126_38_336_34.tif
2009	LT0126_38	P21	381	COPB	50	LT0126_38_381	1	1	LT0126_38/LT0126_38_381_50.tif
2010	LT0126_38	P24	384	COPB	46	LT0126_38_384	1	1	LT0126_38/LT0126_38_384_46.tif
2011	LT0127_01	A4	4	ENSG00000149503	34	LT0127_01_4	1	1	LT0127_01/LT0127_01_4_34.tif
2012	LT0127_01	C1	49	ENSG00000149503	48	LT0127_01_49	1	1	LT0127_01/LT0127_01_49_48.tif
2013	LT0127_01	C4	52	ENSG00000149503	58	LT0127_01_52	1	1	LT0127_01/LT0127_01_52_58.tif
2014	LT0127_01	N21	333	COPB	33	LT0127_01_333	1	1	LT0127_01/LT0127_01_333_33.tif
2015	LT0127_01	N24	336	COPB	46	LT0127_01_336	1	1	LT0127_01/LT0127_01_336_46.tif
2016	LT0127_01	P21	381	COPB	60	LT0127_01_381	1	1	LT0127_01/LT0127_01_381_60.tif
2017	LT0127_01	P24	384	COPB	31	LT0127_01_384	1	1	LT0127_01/LT0127_01_384_31.tif
2018	LT0127_33	A4	4	ENSG00000149503	50	LT0127_33_4	1	1	LT0127_33/LT0127_33_4_50.tif
2019	LT0127_33	C1	49	ENSG00000149503	43	LT0127_33_49	1	1	LT0127_33/LT0127_33_49_43.tif
2020	LT0127_33	C4	52	ENSG00000149503	54	LT0127_33_52	1	1	LT0127_33/LT0127_33_52_54.tif
2021	LT0127_33	N21	333	COPB	60	LT0127_33_333	1	1	LT0127_33/LT0127_33_333_60.tif
2022	LT0127_33	N24	336	COPB	52	LT0127_33_336	1	1	LT0127_33/LT0127_33_336_52.tif
2023	LT0127_33	P21	381	COPB	55	LT0127_33_381	1	1	LT0127_33/LT0127_33_381_55.tif
2024	LT0127_33	P24	384	COPB	31	LT0127_33_384	1	1	LT0127_33/LT0127_33_384_31.tif
